"mail"|"password"
"audreanne.abbot@edu.tbz.ch"|"vGP1yp-jOcoCD-$NFIkS"
"noemie.capper@edu.tbz.ch"|"yG1F%0-lKgMft-5ze%TH"
"mans.abramamov@edu.tbz.ch"|"WC7gud-1GC266-$2kel1"
"audreanne.blakey@edu.tbz.ch"|"vrMIo9-VncfMB-cgTgTt"
"leone.klimpke@edu.tbz.ch"|"0FFMuB-kPbgJy-thTSmp"
"lie.croston@edu.tbz.ch"|"kOtgV%-cT&BxS-bYqcT3"
"anaelle.baistow@edu.tbz.ch"|"9hbDjP-Zz#NWv-SZAAos"
"michele.garwood@edu.tbz.ch"|"#q&zY2-$1My81-zEh$E5"
"interessant.albion@edu.tbz.ch"|"C7R2zj-cKWcPh-EuTF87"
"andre.brisco@edu.tbz.ch"|"i96G2H-3@q4Rf-$8eES&"
"tang.totterdill@edu.tbz.ch"|"#Fw3lE-3xgL8T-v#L6Dx"
"marie-josee.braundt@edu.tbz.ch"|"mjLoIR-aUrS0O-iB6ECa"
"lois.galer@edu.tbz.ch"|"8Q6JeX-iNUN3Q-lhCc0G"
"faites.pellamonuten@edu.tbz.ch"|"k1mM47-U@v2Lg-gRMYbR"
"mai.barfford@edu.tbz.ch"|"CuRkVT-Uxwrgx-OB88V$"
"laurene.macilory@edu.tbz.ch"|"mjYzAF-X0smXp-xYknWk"
"elea.peak@edu.tbz.ch"|"h3wYw9-xMsk18-P29Ml3"
"rejane.doni@edu.tbz.ch"|"rh%NfW-$9EpC#-&iDJAN"
"mahelie.ector@edu.tbz.ch"|"wSq259-Hpnwfk-iljno7"
"rachele.allum@edu.tbz.ch"|"v5Lpf%-btjiSc-fOeM7j"
"laila.gerretsen@edu.tbz.ch"|"fKDDtr-2mn5W&-WQGU2d"
"ines.bowman@edu.tbz.ch"|"&rij&$-FAI6lt-f6$454"
"publicite.barbary@edu.tbz.ch"|"iNc@4n-xFECyt-MOF6wF"
"mailys.smooth@edu.tbz.ch"|"HvDHi3-5p@bOg-fz3$Ql"
"mailis.huguenet@edu.tbz.ch"|"Y945T6-O7JCYt-tZtQOA"
"lea.ewer@edu.tbz.ch"|"uSgiyF-T3pIvP-YDO2Im"
