"mail"|"password"
"noemie.capper@edu.tbz.ch"|"BGkSiP-tVtzgS-cxZR5I"
"mans.abramamov@edu.tbz.ch"|"NWRev&-$wnMl@-#Dc1By"
"audreanne.blakey@edu.tbz.ch"|"ws6fqh-JkpqyC-tDTPU2"
"leone.klimpke@edu.tbz.ch"|"wTkXq#-7iiEiA-U#p8@w"
"lie.croston@edu.tbz.ch"|"K9rFVh-IG5MZw-%D2Kzk"
"anaelle.baistow@edu.tbz.ch"|"LEN6xt-$R7Czv-129G6o"
"michele.garwood@edu.tbz.ch"|"#3P@w1-e8F3C0-19636%"
"interessant.albion@edu.tbz.ch"|"#6B$sX-TJ5RKr-mpi7es"
"andre.brisco@edu.tbz.ch"|"w25$84-AguS64-#sZ8oH"
"tang.totterdill@edu.tbz.ch"|"#ud5UT-2%aU35-H34DTq"
"marie-josee.braundt@edu.tbz.ch"|"SRTOzv-MNYoRA-eKRF8#"
"lois.galer@edu.tbz.ch"|"OqjFnv-3&Ur$Y-kZ4rek"
"faites.pellamonuten@edu.tbz.ch"|"epYv@R-89zwdV-NA0YFO"
"mai.barfford@edu.tbz.ch"|"UdZ1cR-kw09I1-ZhLVA2"
"laurene.macilory@edu.tbz.ch"|"76x%TG-DN8Y$m-rly8n&"
"elea.peak@edu.tbz.ch"|"WrkrfS-aEwCoh-UG7LvN"
"rejane.doni@edu.tbz.ch"|"%Pm#4Z-VwrKQg-6e9AgA"
"mahelie.ector@edu.tbz.ch"|"33C7l7-WGazQq-TdjZGi"
"rachele.allum@edu.tbz.ch"|"nREEWG-aBBsmZ-WgRJ9L"
"laila.gerretsen@edu.tbz.ch"|"FVs05L-9BWBVc-wkj086"
"ines.bowman@edu.tbz.ch"|"Adm%gf-dhbIJv-E0D6ia"
"publicite.barbary@edu.tbz.ch"|"vnnQyN-bao8jk-I7qDDe"
"mailys.smooth@edu.tbz.ch"|"tvXg5A-me#p#8-FtjsP&"
"mailis.huguenet@edu.tbz.ch"|"bxk46G-54Fc7B-JOBo&n"
"lea.ewer@edu.tbz.ch"|"hk%&tf-opvFPX-oAjyZS"
