"mail"|"password"
"noemie.capper@edu.tbz.ch"|"#MPioR-Wn5NY9-QBoRmV"
"mans.abramamov@edu.tbz.ch"|"cybmYS-3wSl%N-$HXVDw"
"audreanne.blakey@edu.tbz.ch"|"QtxEcm-WZj$T4-L175vH"
"leone.klimpke@edu.tbz.ch"|"HadleQ-4QXy3H-di4cav"
"lie.croston@edu.tbz.ch"|"qId5oo-do69tt-asY8K9"
"anaelle.baistow@edu.tbz.ch"|"%Xk60X-EJKaQX-Dg&r5p"
"michele.garwood@edu.tbz.ch"|"ddc9Vu-iig4VF-gFRwy6"
"interessant.albion@edu.tbz.ch"|"yeEFjT-WAeMA7-hcu2VO"
"andre.brisco@edu.tbz.ch"|"H5wLb2-oEQqSl-5$%UJ$"
"tang.totterdill@edu.tbz.ch"|"qCP8AH-$QHW@y-97qrBy"
"marie-josee.braundt@edu.tbz.ch"|"h50DfL-&B@AAM-yIB%8A"
"lois.galer@edu.tbz.ch"|"ZSHQH$-&TQ&Vg-a7k8AE"
"faites.pellamonuten@edu.tbz.ch"|"hEybKM-b%yCUI-#SxrWS"
"mai.barfford@edu.tbz.ch"|"#Z7TWq-CN4O$Q-81cq&d"
"laurene.macilory@edu.tbz.ch"|"hE$lHl-#OhNcK-TZG$Pn"
"elea.peak@edu.tbz.ch"|"djN@9g-eYqInv-T#LLWe"
"rejane.doni@edu.tbz.ch"|"f0#Z2H-vInSoE-r$x@P0"
"mahelie.ector@edu.tbz.ch"|"SA0abV-pp$B8A-GtBloI"
"rachele.allum@edu.tbz.ch"|"pO@tT&-47cpRj-4bQbUK"
"laila.gerretsen@edu.tbz.ch"|"Zh3Bc3-gRAx4M-OKw14V"
"ines.bowman@edu.tbz.ch"|"D98k2u-7%mz6r-PgnFo4"
"publicite.barbary@edu.tbz.ch"|"rLNF2s-V6GcDz-g&0ROE"
"mailys.smooth@edu.tbz.ch"|"R#reOE-s@aL4j-Tm9G@7"
"mailis.huguenet@edu.tbz.ch"|"t7s7$d-kMRfBc-WRQUiU"
"lea.ewer@edu.tbz.ch"|"PFyJVo-e#yl2u-1S#8$l"
