"mail"|"password"
"audreanne.abbot@edu.tbz.ch"|"SBG0FN-WhY7he-t88f62"
"noemie.capper@edu.tbz.ch"|"VGjEXm-8Hrz@1-5veQtZ"
"mans.abramamov@edu.tbz.ch"|"IzJUO4-p$3Q1B-5i4&fN"
"audreanne.blakey@edu.tbz.ch"|"QP%9j8-pJLlrN-UBYlgs"
"leone.klimpke@edu.tbz.ch"|"6nGTJp-WR1$6Q-&rzf43"
"lie.croston@edu.tbz.ch"|"02cMwS-PiG5M#-aV@o9a"
"anaelle.baistow@edu.tbz.ch"|"nqLKSP-c3c&&%-K6UnTV"
"michele.garwood@edu.tbz.ch"|"Xv3riI-0@@doi-tJ9Ql&"
"interessant.albion@edu.tbz.ch"|"F5AlJ&-K#tfph-8arbR2"
"andre.brisco@edu.tbz.ch"|"vOWKUO-SGyNk&-qNS4mo"
"tang.totterdill@edu.tbz.ch"|"DHbYsE-Rj$rr9-WHXXT6"
"marie-josee.braundt@edu.tbz.ch"|"SOIQGP-t#Du41-Ko0m$M"
"lois.galer@edu.tbz.ch"|"gfcsu#-@#jZUz-u7IS@k"
"faites.pellamonuten@edu.tbz.ch"|"q7tonf-QrMiif-iT4chQ"
"mai.barfford@edu.tbz.ch"|"Ccf2gp-s4uoiu-H%&8P8"
"laurene.macilory@edu.tbz.ch"|"fTWwrh-nciUr@-NA3DL7"
"elea.peak@edu.tbz.ch"|"lNhjGS-799WiV-OtLrjD"
"rejane.doni@edu.tbz.ch"|"LMnhMQ-CFv4CU-q63fv9"
"mahelie.ector@edu.tbz.ch"|"Co2nWH-WziCrE-3x@8jN"
"rachele.allum@edu.tbz.ch"|"g4nX&x-EGYAv3-0HV4%t"
"laila.gerretsen@edu.tbz.ch"|"bHCfnJ-sJz8vq-j0czSo"
"ines.bowman@edu.tbz.ch"|"1k6O0I-NWX9$&-1#H8IZ"
"publicite.barbary@edu.tbz.ch"|"l055Zw-3EYVH8-0vmKph"
"mailys.smooth@edu.tbz.ch"|"kqEbLR-llMLMw-VzJ0@0"
"mailis.huguenet@edu.tbz.ch"|"jK3hp@-UzJfVR-kbSWRi"
"lea.ewer@edu.tbz.ch"|"MJCxm5-nd5R%I-WUNq&q"
