"mail"|"password"
"wa.beetles@edu.tbz.ch"|"R#DQo@-bnM3Dq-O0IBdY"
"audreanne.abbot@edu.tbz.ch"|"iNmgms-y5VLs$-Bc2GIK"
"noemie.capper@edu.tbz.ch"|"thbMcY-BBZpik-SOQjag"
"mans.abramamov@edu.tbz.ch"|"tKC5hC-Y17&fu-i3qRrf"
"audreanne.blakey@edu.tbz.ch"|"6sky5%-CtBOUJ-Y3U1bU"
"leone.klimpke@edu.tbz.ch"|"COrxOH-H7i%ao-YHT5dd"
"lie.croston@edu.tbz.ch"|"U82gW&-GuNx1I-m7t@Zx"
"anaelle.baistow@edu.tbz.ch"|"7dzu9A-ovSr0A-7fVdUD"
"michele.garwood@edu.tbz.ch"|"UQIRzk-s4MFKd-Hs6sDl"
"interessant.albion@edu.tbz.ch"|"0UvwPs-l8%fFd-4%U#lT"
"andre.brisco@edu.tbz.ch"|"iUJWW0-u8cl%f-3gjmQ9"
"tang.totterdill@edu.tbz.ch"|"JVB7ns-gdyvNx-zJp8jG"
"marie-josee.braundt@edu.tbz.ch"|"N1bssd-WN4SLB-hMvr%9"
"lois.galer@edu.tbz.ch"|"$JwPJW-5SkyvB-6W#KwE"
"faites.pellamonuten@edu.tbz.ch"|"GVU&uN-XYmDss-XO0kY#"
"mai.barfford@edu.tbz.ch"|"Bx93ic-OfFzRP-4iWjE4"
"laurene.macilory@edu.tbz.ch"|"HeEmyO-aTjAYD-HeB2P7"
"elea.peak@edu.tbz.ch"|"I6yKU7-nWV4VS-v7wkOG"
"rejane.doni@edu.tbz.ch"|"lU3sWg-glUH8B-v%R2xF"
"mahelie.ector@edu.tbz.ch"|"WGQBQn-cdWLti-lSNLL2"
"rachele.allum@edu.tbz.ch"|"M8a0sl-RTJBE5-9Zhkq6"
"laila.gerretsen@edu.tbz.ch"|"cAzbBt-De7UAy-qclb$i"
"ines.bowman@edu.tbz.ch"|"Oz33qS-qJw3D1-KLI11&"
"publicite.barbary@edu.tbz.ch"|"r1gWpd-PY8mIN-2rHY$%"
"mailys.smooth@edu.tbz.ch"|"Zb7uFx-$gqmkZ-P1aS@&"
"mailis.huguenet@edu.tbz.ch"|"Ed&JMu-6KYkf&-yegBkm"
"lea.ewer@edu.tbz.ch"|"8@IgDH-8DvqYW-%Uo6xP"
