"mail"|"password"
"wa.beetles@edu.tbz.ch"|"4hhlA#-kCOQCi-#V0pK2"
"audreanne.abbot@edu.tbz.ch"|"US1gc7-K8mZPK-Mu@bFK"
"noemie.capper@edu.tbz.ch"|"pyZ6CG-g@q7o8-5gQAza"
"mans.abramamov@edu.tbz.ch"|"yu4vRg-yLw&YM-W01mI3"
"audreanne.blakey@edu.tbz.ch"|"f1z@s@-YLJbG@-r42w7J"
"leone.klimpke@edu.tbz.ch"|"dtHjFc-8dxsvM-Id@7VS"
"lie.croston@edu.tbz.ch"|"s&nQlG-BQXbEa-JPMJLB"
"anaelle.baistow@edu.tbz.ch"|"LBkYe8-7c5yPU-sZeCDA"
"michele.garwood@edu.tbz.ch"|"YCuvO$-qqzbz$-PxSxeR"
"interessant.albion@edu.tbz.ch"|"FuTDJw-Uw1TIi-ZewMIj"
"andre.brisco@edu.tbz.ch"|"%wbzzR-hN8NLR-jHq4kV"
"tang.totterdill@edu.tbz.ch"|"WzMCft-GI2LNA-Mm&M1L"
"marie-josee.braundt@edu.tbz.ch"|"ZLdOGQ-N1$$x3-BAAPC%"
"lois.galer@edu.tbz.ch"|"Rnmvnl-WCRaRu-hfkvr3"
"faites.pellamonuten@edu.tbz.ch"|"&11hQ6-viv4h3-YDKCAn"
"mai.barfford@edu.tbz.ch"|"b3hSPV-X75FLr-7ZYliV"
"laurene.macilory@edu.tbz.ch"|"jz2YBF-X%DnbB-3ye&Bp"
"elea.peak@edu.tbz.ch"|"L#P7V6-ebnB6I-ilMyMl"
"rejane.doni@edu.tbz.ch"|"PDgUjH-c80W3h-uZd4mT"
"mahelie.ector@edu.tbz.ch"|"Z5novx-XjpJOM-8ZK1s0"
"rachele.allum@edu.tbz.ch"|"L1KvwP-rypbZc-NHLigz"
"laila.gerretsen@edu.tbz.ch"|"%$AjLP-1v&kAD-oQ1%KY"
"ines.bowman@edu.tbz.ch"|"vS@PXB-GIYV5A-kZKMfa"
"publicite.barbary@edu.tbz.ch"|"&z%W0r-lOfbKZ-haJI3&"
"mailys.smooth@edu.tbz.ch"|"UnVpjK-9W6sgM-J5G4%G"
"mailis.huguenet@edu.tbz.ch"|"z1KdRP-ti5WrX-8tYYqU"
"lea.ewer@edu.tbz.ch"|"B2kt7s-60yNyd-IvMPLA"
