"mail"|"password"
"mans.abramamov@edu.tbz.ch"|"SW756b-ZbAEj3-JdRj5p"
"audreanne.blakey@edu.tbz.ch"|"QnNJds-b1@9i$-Bgd@CH"
"leone.klimpke@edu.tbz.ch"|"m8waRb-6X8ABt-dK0kBY"
"lie.croston@edu.tbz.ch"|"blvZfi-zyPfzJ-r&&4Oc"
"anaelle.baistow@edu.tbz.ch"|"4omySi-kabGgR-#&zYrh"
"michele.garwood@edu.tbz.ch"|"kFVwOa-eHYr7#-kwsZGe"
"interessant.albion@edu.tbz.ch"|"eoMBN7-s1neCS-kl2iqq"
"andre.brisco@edu.tbz.ch"|"wqwdVo-S8n%HG-xnp$cs"
"tang.totterdill@edu.tbz.ch"|"7Lsbp@-oPsH#&-hJ3My6"
"marie-josee.braundt@edu.tbz.ch"|"mGs3Zj-&DTiOK-VrL0Hp"
"lois.galer@edu.tbz.ch"|"Y1Ua67-qTJfux-TVcj7S"
"faites.pellamonuten@edu.tbz.ch"|"$%fTJ@-xXA1ra-@opyZo"
"mai.barfford@edu.tbz.ch"|"B1gpaq-fcjODV-pSwfD6"
"laurene.macilory@edu.tbz.ch"|"c37KgH-dWDsMk-@@5Mhx"
"elea.peak@edu.tbz.ch"|"@rf9LS-LyKBQs-CxAN5n"
"rejane.doni@edu.tbz.ch"|"Oz4l9r-ST#OkL-q3I$ym"
"mahelie.ector@edu.tbz.ch"|"nhP2AL-JJvsAd-qlrQ8i"
"rachele.allum@edu.tbz.ch"|"4ctfYb-wUKwM9-vFCnrR"
"laila.gerretsen@edu.tbz.ch"|"n%3ifQ-rnf0r4-xtOmtF"
"ines.bowman@edu.tbz.ch"|"IAKR7@-N&5a3R-%h0eI#"
"publicite.barbary@edu.tbz.ch"|"OItgVF-4xYPBZ-f07u&s"
"mailys.smooth@edu.tbz.ch"|"amd7YC-$cpFn0-9fpLPj"
"mailis.huguenet@edu.tbz.ch"|"8mUGvh-byVgFt-ZQuGcj"
"lea.ewer@edu.tbz.ch"|"oHQxxQ-D8P&AU-D9Mqnr"
