"mail"|"password"
"wa.beetles@edu.tbz.ch"|"0UfLeH-OKKBP@-dFTwPx"
"audreanne.abbot@edu.tbz.ch"|"KLb@XC-RSqkSL-Pa49mZ"
"noemie.capper@edu.tbz.ch"|"f09zaA-RammdS-lVEqj1"
"mans.abramamov@edu.tbz.ch"|"bjKf02-0cGOfF-RZACTc"
"audreanne.blakey@edu.tbz.ch"|"sp8n$s-nEzy4A-9VfZfK"
"leone.klimpke@edu.tbz.ch"|"npAMu&-$kpWN9-Jqnpru"
"lie.croston@edu.tbz.ch"|"VfmfIq-Yj0d0R-fsy7rq"
"anaelle.baistow@edu.tbz.ch"|"VO02bV-R8CtO8-dnRVIv"
"michele.garwood@edu.tbz.ch"|"LmdT5$-IVPy3u-aZSFuf"
"interessant.albion@edu.tbz.ch"|"x8b3&x-qWpwrv-b71X48"
"andre.brisco@edu.tbz.ch"|"9zHac2-TGZEKo-a0TXtD"
"tang.totterdill@edu.tbz.ch"|"R0xc6K-yW3J1o-IT1dj%"
"marie-josee.braundt@edu.tbz.ch"|"TL8z3%-sWi8TO-J3LEJM"
"lois.galer@edu.tbz.ch"|"U6y8Ix-nXOX7U-kLaOKp"
"faites.pellamonuten@edu.tbz.ch"|"w1YDge-pE5yzr-by@hxl"
"mai.barfford@edu.tbz.ch"|"jaB4FM-bbomSK-2I%buO"
"laurene.macilory@edu.tbz.ch"|"Gb3tfF-IsLDIk-Dl8L9s"
"elea.peak@edu.tbz.ch"|"4CIFR9-k$py56-hXLbZc"
"rejane.doni@edu.tbz.ch"|"9RZ2OO-hkA9os-eOLu3d"
"mahelie.ector@edu.tbz.ch"|"%D#F3o-Dbrf$Y-TbV&5A"
"rachele.allum@edu.tbz.ch"|"k6%i7x-kiHR0R-O6pVkz"
"laila.gerretsen@edu.tbz.ch"|"s330qR-8eGlNg-r2q7hY"
"ines.bowman@edu.tbz.ch"|"gbecmb-Na#hia-Q84heo"
"publicite.barbary@edu.tbz.ch"|"#x%x6D-ca$&iI-UUQWU$"
"mailys.smooth@edu.tbz.ch"|"jzGjfq-0VNw40-t@&Nsc"
"mailis.huguenet@edu.tbz.ch"|"T2GkZU-4Nsf%G-s2Y5Vg"
"lea.ewer@edu.tbz.ch"|"HIfflz-eMLU4T-3x3iii"
