"mail"|"password"
"noemie.capper@edu.tbz.ch"|"ImQVED-U7tl#U-G2BMIB"
"mans.abramamov@edu.tbz.ch"|"C1PxVr-VODjWW-pNM0t7"
"audreanne.blakey@edu.tbz.ch"|"wUU6uw-iixmm5-8agq83"
"leone.klimpke@edu.tbz.ch"|"VBu%0j-w%Q2r$-BnckyR"
"lie.croston@edu.tbz.ch"|"K7ewJI-o$iqAd-ru0cTQ"
"anaelle.baistow@edu.tbz.ch"|"606zVF-hWWkJR-Vx2QLb"
"michele.garwood@edu.tbz.ch"|"IG&PFi-cuP7&5-QTTXUC"
"interessant.albion@edu.tbz.ch"|"CGaTAa-VSkCCl-VM%MRF"
"andre.brisco@edu.tbz.ch"|"1qHmri-%SwP6u-57cE&d"
"tang.totterdill@edu.tbz.ch"|"%ewPm1-COMJfN-W1iddp"
"marie-josee.braundt@edu.tbz.ch"|"5DiG0U-UZR%4r-eBr50r"
"lois.galer@edu.tbz.ch"|"2Er5Iz-IvlZI#-8&ArBc"
"faites.pellamonuten@edu.tbz.ch"|"NJPB1s-7xwyMS-40dK%W"
"mai.barfford@edu.tbz.ch"|"%D2fQ9-rP43Db-bNMAko"
"laurene.macilory@edu.tbz.ch"|"Oh1&rQ-Qv9EPc-YX5Fhp"
"elea.peak@edu.tbz.ch"|"njuADl-kuS@dp-qkkNmC"
"rejane.doni@edu.tbz.ch"|"7y&ah8-5mmo%l-7jt16l"
"mahelie.ector@edu.tbz.ch"|"qe@wkT-ujrNGb-WmyS8E"
"rachele.allum@edu.tbz.ch"|"oSfxD0-otX6Cz-b1ASUo"
"laila.gerretsen@edu.tbz.ch"|"phSe21-0rKckK-$YmgCD"
"ines.bowman@edu.tbz.ch"|"5czoZ6-PJPEkJ-YUM&6t"
"publicite.barbary@edu.tbz.ch"|"GrAQXT-GmrQ$s-NzJW9x"
"mailys.smooth@edu.tbz.ch"|"&ufPtI-Lfz2%t-PBu9LC"
"mailis.huguenet@edu.tbz.ch"|"sjfvMS-79Ln#k-K4tImr"
"lea.ewer@edu.tbz.ch"|"2EMTzd-0dsvIu-cvsk0r"
