"mail"|"password"
"audreanne.abbot@edu.tbz.ch"|"P0@5PA-ZN2tZk-SKSbJi"
"noemie.capper@edu.tbz.ch"|"R%le3@-fsnuVa-f6hFeG"
"mans.abramamov@edu.tbz.ch"|"mZ2qER-z6Voxn-@g4eqf"
"audreanne.blakey@edu.tbz.ch"|"nlWYRe-6dwN#I-tk0pgm"
"leone.klimpke@edu.tbz.ch"|"MGwLlc-gzjnCq-v2yPd3"
"lie.croston@edu.tbz.ch"|"HxwAIU-2jgXtY-B&Pq43"
"anaelle.baistow@edu.tbz.ch"|"ZpbGyA-jqZhzx-CNwBcq"
"michele.garwood@edu.tbz.ch"|"#KDF@O-lMe7hk-gAO&5l"
"interessant.albion@edu.tbz.ch"|"5Zd@Gc-dl1ofI-LQlUTn"
"andre.brisco@edu.tbz.ch"|"PQvBGG-NtfCiv-bZ7tc@"
"tang.totterdill@edu.tbz.ch"|"nhC%ls-G$BuLU-8FY0f%"
"marie-josee.braundt@edu.tbz.ch"|"2xDn@H-EmmgK1-WVyB9k"
"lois.galer@edu.tbz.ch"|"GXFVb5-XEmr1H-GMUq4v"
"faites.pellamonuten@edu.tbz.ch"|"Qh&PuE-kVV$6r-pYz1ex"
"mai.barfford@edu.tbz.ch"|"7jC@Ub-DWQnOy-#5$Uc3"
"laurene.macilory@edu.tbz.ch"|"$jWgDj-c0HLQ9-jY8ejg"
"elea.peak@edu.tbz.ch"|"xNSfyx-%UDTnk-YGoETc"
"rejane.doni@edu.tbz.ch"|"Oa@Nu4-c87cQz-&NwYs7"
"mahelie.ector@edu.tbz.ch"|"BHlHeo-owEvcx-zoc9An"
"rachele.allum@edu.tbz.ch"|"kxOW3N-jCQg1c-4CjZ#1"
"laila.gerretsen@edu.tbz.ch"|"U9VSuy-c1Oo7q-GhuVWQ"
"ines.bowman@edu.tbz.ch"|"da&UJ7-FZi0rM-fSikvE"
"publicite.barbary@edu.tbz.ch"|"TrrlvP-fJThJO-cRI7Rf"
"mailys.smooth@edu.tbz.ch"|"Sg9aLQ-kDc7K7-O&3e@Z"
"mailis.huguenet@edu.tbz.ch"|"ns2JV3-$Glf1n-0ggsqd"
"lea.ewer@edu.tbz.ch"|"piMELp-8pE$S1-i0XCRc"
